run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text.started,text.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,image_scene.stopped,image_item.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
3,29,29,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_16.png,Jungle,object,si,None,0,,,0,2,2,2,0,29,29,29,,,,,772.7868315999513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.7787147999625,772.7868315999513,772.7868315999513,774.7629803000018,774.763075099967,774.7703050999553,774.7703050999553,775.7619372999761,775.7619372999761,775.7541413999861,None,0,775.7541863999795,775.7619372999761,776.7864315999905,776.7458384999773,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,30,30,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_3.png,Undersea,animal,si,p,1,0.5365680999821052,None,0,2,2,2,0,30,30,30,,,,,776.7864315999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.7748306999565,776.7864315999905,776.7864315999905,778.7626988999546,778.7627419999917,778.7707851000014,778.7707851000014,,,779.3130265999935,p,1,779.3130827999557,779.3205783999874,780.3354011999909,780.3041412999737,0.5365680999821052,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,31,31,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_17.png,Undersea,object,sc,q,1,0.563606699986849,None,0,2,2,2,0,31,31,31,,,,,780.3354011999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.3241622999776,780.3354011999909,780.3354011999909,782.3213772999588,782.3214727999875,782.3285225,782.3285225,,,782.8961678000051,q,1,782.8962248999742,782.9036139000091,783.9206226999522,783.8875760000083,0.563606699986849,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,32,32,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_9.png,Jungle,animal,sc,None,0,,,0,2,2,2,0,32,32,32,,,,,783.9206226999522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.9130385000026,783.9206226999522,783.9206226999522,785.8963165999739,785.8964120000019,785.9038139999611,785.9038139999611,786.8956482000067,786.8956482000067,786.887669299962,None,0,786.8877151999623,786.8956482000067,787.9040584999602,787.8792786999838,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,33,33,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_17.png,Jungle,animal,si,p,1,0.2767283000284806,None,0,2,2,2,0,33,33,33,,,,,787.9040584999602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.8977736000088,787.9040584999602,787.9040584999602,789.8881979999715,789.888240100001,789.8954488000018,789.8954488000018,,,790.1795292999595,p,1,790.1796514999587,790.18736609997,791.203745799954,791.1708038999932,0.2767283000284806,None,789.8954488000018,789.8954488000018,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,34,34,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_15.png,Jungle,animal,si,None,0,,,0,2,2,2,0,34,34,34,,,,,791.203745799954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.1957083999878,791.203745799954,791.203745799954,793.1797930999892,793.1798362999689,793.1872718000086,793.1872718000086,794.1791080999537,794.1791080999537,794.1710756999673,None,0,794.1711214999668,794.1791080999537,795.1923431999749,795.1628466999973,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,35,35,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_9.png,Undersea,animal,sc,q,1,0.5207318000029773,None,0,2,2,2,0,35,35,35,,,,,795.1923431999749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.1818651999929,795.1923431999749,795.1923431999749,797.1800341999624,797.1800775000011,797.187520699983,797.187520699983,,,797.7130352999666,q,1,797.7130918999901,797.720689299982,798.7291766999988,798.7042997999815,0.5207318000029773,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,36,36,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_5.png,Jungle,object,si,p,1,0.4909441000199877,None,0,2,2,2,0,36,36,36,,,,,798.7291766999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.7226460999809,798.7291766999988,798.7291766999988,800.7133086999529,800.7134047999862,800.7204220999847,800.7204220999847,,,801.213241099962,p,1,801.2132978999871,801.2206500999746,802.2431500999955,802.2043750999728,0.4909441000199877,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,37,37,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_1.png,Jungle,object,sc,None,0,,,0,2,2,2,0,37,37,37,,,,,802.2431500999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.23220639996,802.2431500999955,802.2431500999955,804.2215963999624,804.2216391999973,804.2291804999695,804.2291804999695,805.2210254999809,805.2210254999809,805.2127816999564,None,0,805.2128266000072,805.2210254999809,806.2356003999594,806.205005900003,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,38,38,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_5.png,Jungle,animal,si,p,1,0.2387686999863945,None,0,2,2,2,0,38,38,38,,,,,806.2356003999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.2250732999528,806.2356003999594,806.2356003999594,808.2134291999973,808.2135038999841,808.2209424999892,808.2209424999892,,,808.4631443999824,p,1,808.4632011000067,808.4708897999953,809.4946822999627,809.4547348999768,0.2387686999863945,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,39,39,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_16.png,Jungle,animal,sc,None,0,,,0,2,2,2,0,39,39,39,,,,,809.4946822999627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.4828937999555,809.4946822999627,809.4946822999627,811.4635019999696,811.4636056000018,811.4709442000021,811.4709442000021,812.4628671999671,812.4628671999671,812.4546111999662,None,0,812.4546573999687,812.4628671999671,813.4772840999649,813.4463862999692,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,40,40,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_2.png,Undersea,animal,sc,q,1,0.7968775000190362,None,0,2,2,2,0,40,40,40,,,,,813.4772840999649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.4659847999574,813.4772840999649,813.4772840999649,815.4633441999904,815.4633850999526,815.4709554999718,815.4709554999718,,,816.2715819999576,q,1,816.2716390999849,816.2791188999545,817.3020103999879,817.2632023000042,0.7968775000190362,None,815.4709554999718,815.4709554999718,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,41,41,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_12.png,Jungle,animal,sc,q,1,0.29268680000677705,None,0,2,2,2,0,41,41,41,,,,,817.3020103999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.2914221999818,817.3020103999879,817.3020103999879,819.2801070999703,819.2801499000052,819.2875210999628,819.2875210999628,,,819.5885557999718,q,1,819.5886131000007,819.5961310999701,820.6199269999634,820.5795692999964,0.29268680000677705,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,42,42,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_16.png,Undersea,animal,sc,q,1,0.5917400000034831,None,0,2,2,2,0,42,42,42,,,,,820.6199269999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.609872800007,820.6199269999634,820.6199269999634,822.5969742999878,822.5970186999766,822.604555399972,822.604555399972,,,823.1971026999527,q,1,823.1971607999876,823.2044067999814,824.2215003999881,824.1879693999654,0.5917400000034831,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,43,43,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,sc,q,1,0.42338959994958714,None,0,2,2,2,0,43,43,43,,,,,824.2215003999881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.2158690000069,824.2215003999881,824.2215003999881,826.205286899989,826.2053711999906,826.2127965999534,826.2127965999534,,,826.638398399984,q,1,826.6384541000007,826.6461595000001,827.6624045000062,827.6300531000015,0.42338959994958714,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,44,44,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_14.png,Jungle,animal,sc,q,1,0.4215043000294827,None,0,2,2,2,0,44,44,44,,,,,827.6624045000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.6522850999609,827.6624045000062,827.6624045000062,829.6469112999621,829.6469555000076,829.6542647999595,829.6542647999595,,,830.0803848999785,q,1,830.0804432999576,830.0876849999768,831.1041845,831.0717965000076,0.4215043000294827,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,45,45,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_11.png,Undersea,object,si,p,1,0.3717148000141606,None,0,2,2,2,0,45,45,45,,,,,831.1041845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.094051699969,831.1041845,831.1041845,833.0886579999933,833.088746799971,833.0962465999764,833.0962465999764,,,833.471944799996,p,1,833.4720013999613,833.479549199983,834.495842400007,834.4634643999743,0.3717148000141606,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,46,46,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_15.png,Undersea,animal,si,q,0,0.4436820999835618,None,0,2,2,2,0,46,46,46,,,,,834.495842400007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.4857899000053,834.495842400007,834.495842400007,836.4720482999692,836.4720919999527,836.4797799999942,836.4797799999942,,,836.9301522999885,q,0,836.9302094999584,836.9378550999681,837.9624244999723,837.9216290999902,0.4436820999835618,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,47,47,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_6.png,Jungle,animal,sc,None,0,,,0,2,2,2,0,47,47,47,,,,,837.9624244999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.9509572999668,837.9624244999723,837.9624244999723,839.9304384999559,839.9304808999877,839.9380249999813,839.9380249999813,840.9301769000012,840.9301769000012,840.921621299989,None,0,840.9216663999832,840.9301769000012,841.9458720999537,841.9134408999817,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,48,48,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_14.png,Undersea,object,si,None,0,,,0,2,2,2,0,48,48,48,,,,,841.9458720999537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.9345523999655,841.9458720999537,841.9458720999537,843.9306753999554,843.930718699994,843.9379837999586,843.9379837999586,844.9301464000018,844.9301464000018,844.921591899998,None,0,844.9216384000028,844.9301464000018,845.9459978999803,845.9134297999553,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,49,49,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,None,0,,,0,2,2,2,0,49,49,49,,,,,845.9459978999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.9374813999748,845.9459978999803,845.9459978999803,847.930414500006,847.9305062000058,847.9380625999765,847.9380625999765,848.929964299954,848.929964299954,848.9220020999783,None,0,848.922070599976,848.929964299954,849.9695051999879,849.9135775999748,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,50,50,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_19.png,Undersea,animal,si,p,1,0.4091896000318229,None,0,2,2,2,0,50,50,50,,,,,849.9695051999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.9585260999738,849.9695051999879,849.9695051999879,851.9305473999702,851.9306427999982,851.9382736999542,851.9382736999542,,,852.3554263999686,p,1,852.3554919000017,852.3632533999626,853.3802115999861,853.3469252999639,0.4091896000318229,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,51,51,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_15.png,Jungle,object,sc,p,0,0.7520612999796867,None,0,2,2,2,0,51,51,51,,,,,853.3802115999861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.374006900005,853.3802115999861,853.3802115999861,855.3640520999907,855.3640961999772,855.3714519999921,855.3714519999921,,,856.1305467999773,p,0,856.1306029999978,856.1385864999611,857.1615014999988,857.1220356999547,0.7520612999796867,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,52,52,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_12.png,Undersea,object,sc,q,1,0.7054300000309013,None,0,2,2,2,0,52,52,52,,,,,857.1615014999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.150356099999,857.1615014999988,857.1615014999988,859.1394136999734,859.1395121999667,859.1468185999547,859.1468185999547,,,859.8558573999908,q,1,859.855923199968,859.8632518000086,860.8795050999615,860.8472412999836,0.7054300000309013,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,53,53,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,q,1,0.8673310999874957,None,0,2,2,2,0,53,53,53,,,,,860.8795050999615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.8694873999921,860.8795050999615,860.8795050999615,862.8641852999572,862.8642295000027,862.8719733000034,862.8719733000034,,,863.7476160000078,q,1,863.7476735999808,863.7552967999945,864.7633840999915,864.7388470000005,0.8673310999874957,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,54,54,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_3.png,Undersea,object,sc,q,1,0.5849324999726377,None,0,2,2,2,0,54,54,54,,,,,864.7633840999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.7573698000051,864.7633840999915,864.7633840999915,866.7477268999792,866.7477687000064,866.7552253999747,866.7552253999747,,,867.3475600999664,q,1,867.3476168999914,867.3550749999704,868.3804087999742,868.3388126000063,0.5849324999726377,None,866.7552253999747,866.7552253999747,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,55,55,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_20.png,Jungle,animal,sc,q,1,0.7927473000017926,None,0,2,2,2,0,55,55,55,,,,,868.3804087999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.373989899992,868.3804087999742,868.3804087999742,870.3477316999924,870.3478272999637,870.3552341999603,870.3552341999603,,,871.1558327999664,q,1,871.155891500006,871.1633886999916,872.1797293999698,872.14756209997,0.7927473000017926,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,56,56,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_2.png,Jungle,object,sc,q,1,0.45672219997504726,None,0,2,2,2,0,56,56,56,,,,,872.1797293999698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.1687219999731,872.1797293999698,872.1797293999698,874.1560457999585,874.1560905000078,874.1635124000022,874.1635124000022,,,874.6225112999673,q,1,874.622567399987,874.6302466999623,875.6462234999635,875.6140321999555,0.45672219997504726,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,57,57,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_7.png,Jungle,object,si,p,1,0.516853200038895,None,0,2,2,2,0,57,57,57,,,,,875.6462234999635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.6377205000026,875.6462234999635,875.6462234999635,877.630987499957,877.6310306999949,877.6386008999543,877.6386008999543,,,878.1561945999856,p,1,878.156251999957,878.1633638999774,879.1798688999843,879.1478375999723,0.516853200038895,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,58,58,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_11.png,Undersea,animal,si,p,1,0.4081655999762006,None,0,2,2,2,0,58,58,58,,,,,879.1798688999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.1705294999992,879.1798688999843,879.1798688999843,881.1644612999517,881.1645557999727,881.1719431999954,881.1719431999954,,,881.5809629999567,p,1,881.5810197999817,881.5886944999802,882.6050675999722,882.572355799959,0.4081655999762006,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,59,59,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_19.png,Jungle,animal,si,p,1,0.5672071999870241,None,0,2,2,2,0,59,59,59,,,,,882.6050675999722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.5967185999616,882.6050675999722,882.6050675999722,884.5893619999988,884.5894566999632,884.5967827999848,884.5967827999848,,,885.1727802999667,p,1,885.172836999991,885.180391700007,886.1952479999745,886.1639992999844,0.5672071999870241,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,60,60,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,q,1,0.6553903000312857,None,0,2,2,2,0,60,60,60,,,,,886.1952479999745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.1848318999982,886.1952479999745,886.1952479999745,888.1812964999699,888.1813758999924,888.1887472999515,888.1887472999515,,,888.8474355000071,q,1,888.8474934999831,888.855394299957,889.8709271999542,889.8392231999896,0.6553903000312857,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,61,61,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_10.png,Jungle,object,si,p,1,0.6361253000213765,None,0,2,2,2,0,61,61,61,,,,,889.8709271999542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.8602294999873,889.8709271999542,889.8709271999542,891.8479283999768,891.8480221999926,891.8553878999664,891.8553878999664,,,892.4983267000061,p,1,892.4983826999669,892.5056425000075,893.5143029000028,893.4892403999693,0.6361253000213765,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,62,62,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_1.png,Jungle,animal,si,p,1,0.5863692000275478,None,0,2,2,2,0,62,62,62,,,,,893.5143029000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.508724699961,893.5143029000028,893.5143029000028,895.4982018999872,895.4982415999984,895.5054279000033,895.5054279000033,,,896.0977143999771,p,1,896.0977710000006,896.1057851999649,897.1193238999695,897.0892624999979,0.5863692000275478,None,895.5054279000033,895.5054279000033,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,63,63,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,q,1,0.47445480001624674,None,0,2,2,2,0,63,63,63,,,,,897.1193238999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.1089620999992,897.1193238999695,897.1193238999695,899.0981054999866,899.0981492999708,899.1056362999952,899.1056362999952,,,899.5810734999832,q,1,899.5811298000044,899.5889749999624,900.6133324999828,900.5725187999778,0.47445480001624674,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,64,64,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,q,1,0.6226800999720581,None,0,2,2,2,0,64,64,64,,,,,900.6133324999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.6018516999902,900.6133324999828,900.6133324999828,902.5814088999759,902.5815093999845,902.589332500007,902.589332500007,,,903.2146669999929,q,1,903.2147230999544,903.2224969999515,904.2373541999841,904.2061972999945,0.6226800999720581,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,65,65,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_8.png,Jungle,object,si,p,1,0.3245687000453472,None,0,2,2,2,0,65,65,65,,,,,904.2373541999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.2259718999849,904.2373541999841,904.2373541999841,906.223379699979,906.2234743000008,906.2307923999615,906.2307923999615,,,906.5562784000067,p,1,906.5563350999728,906.5641172999749,907.5801812999998,907.5478595999884,0.3245687000453472,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
